,links
1057,https://carwiz.co.il/used-cars/e5b18508-32d5-402b-a249-6a3600e61185/2018-%D7%9E%D7%96%D7%93%D7%94-3
1058,https://carwiz.co.il/used-cars/94a8e33c-ee13-4e2e-8fa2-359251662f3d/2020-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%99%D7%91%D7%99%D7%96%D7%94
1059,https://carwiz.co.il/used-cars/52e826de-b5bf-4d24-bf7b-056248bad01c/2018-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%A7%D7%95%D7%A0%D7%94
1060,https://carwiz.co.il/used-cars/9e6f65b3-3778-4abe-9ba3-00f946cd7086/2018-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1061,https://carwiz.co.il/used-cars/d4fba225-0534-4312-aab1-f1c3997539b0/2019-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1062,https://carwiz.co.il/used-cars/93f7b6b7-43ef-4a4c-8087-2eb1ce6d9e53/2019-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-ASX
1063,https://carwiz.co.il/used-cars/f2eafb52-92c6-4e7d-a63a-2caa5c7a9ead/2022-%D7%92'%D7%99%D7%A4-%D7%A7%D7%95%D7%9E%D7%A4%D7%90%D7%A1
1064,https://carwiz.co.il/used-cars/ce4391d3-eede-4a98-89ae-96141415f4c5/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
1065,https://carwiz.co.il/used-cars/57a862a9-5534-42e2-a232-1bc370a7c005/2020-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1066,https://carwiz.co.il/used-cars/c891ab03-3ce3-4b61-beb9-dc679a36e576/2017-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-C4-%D7%A4%D7%99%D7%A7%D7%90%D7%A1%D7%95
1067,https://carwiz.co.il/used-cars/46e58dc7-5b13-4cb6-a776-b8e5f522cd93/2016-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1068,https://carwiz.co.il/used-cars/93757dbd-08e8-4210-936f-7f0264c2d7f6/2021-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A1%D7%95%D7%A4%D7%A8%D7%91
1069,https://carwiz.co.il/used-cars/ef423e79-472a-4350-a050-91db12b7ec13/2015-%D7%90%D7%95%D7%A4%D7%9C-%D7%90%D7%93%D7%9D
1070,https://carwiz.co.il/used-cars/e0fdee49-6cc7-4f06-9ccf-4402087202f2/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%99%D7%90%D7%A8%D7%99%D7%A1
1071,https://carwiz.co.il/used-cars/2dc0a73b-58ec-44b7-88aa-02a797deb418/2015-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
1072,https://carwiz.co.il/used-cars/a05c0639-3909-4667-8af2-d7fa3c1648ed/2016-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1073,https://carwiz.co.il/used-cars/551373e4-beff-4986-b3d1-64864ad8f950/2022-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%94%D7%99%D7%99%D7%9C%D7%A7%D7%A1
1074,https://carwiz.co.il/used-cars/e1a05b86-b227-4057-8ecd-e1aa6405b543/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
1075,https://carwiz.co.il/used-cars/406ae8e8-32f9-4c41-97a0-0fe055c2f9e3/2019-%D7%A8%D7%A0%D7%95-%D7%9E%D7%92%D7%90%D7%9F
1076,https://carwiz.co.il/used-cars/d8708239-a423-4b3a-881f-4f5cc1222ed2/2020-MG-ZS
1077,https://carwiz.co.il/used-cars/eac6d41b-d3ef-4667-8394-247fb7d1063f/2017-%D7%A4%D7%99%D7%92'%D7%95-208
1078,https://carwiz.co.il/used-cars/ca0dbc1d-3f03-4386-8d4c-aa262afde13d/2016-%D7%A7%D7%90%D7%93%D7%99%D7%9C%D7%90%D7%A7-ATS
1079,https://carwiz.co.il/used-cars/6a59fcde-0e47-4c13-8f29-4b6c197c6cc4/2019-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%92%D7%95
1080,https://carwiz.co.il/used-cars/b0f2af1f-049a-4863-961b-285e82cb9fbe/2018-%D7%A4%D7%99%D7%92'%D7%95-3008
1081,https://carwiz.co.il/used-cars/e013be28-dea0-4690-beb0-ebc0647b6933/2012-%D7%92'%D7%99%D7%A4-%D7%92%D7%A8%D7%90%D7%A0%D7%93-%D7%A6'%D7%99%D7%A8%D7%95%D7%A7%D7%99
1082,https://carwiz.co.il/used-cars/6ad5ca56-9cd3-4dd4-8da8-e97f537dfc4c/2023-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1083,https://carwiz.co.il/used-cars/67382b93-2485-4dde-a54d-a42a9af5cecf/2023-%D7%9E%D7%96%D7%93%D7%94-CX-5
1084,https://carwiz.co.il/used-cars/cbd90089-92e8-4838-a5cd-7c56456bbfca/2021-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1085,https://carwiz.co.il/used-cars/e9c3d068-bdf7-44b0-ae58-c5df41b21907/2018-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
1086,https://carwiz.co.il/used-cars/48d63186-0f3e-43da-bf44-e28c211c44aa/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
1087,https://carwiz.co.il/used-cars/b67809a7-91b6-416a-9255-9821ed0a7e78/2021-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
1088,https://carwiz.co.il/used-cars/b956e112-1fd1-44ea-a3b4-d6bd5a378fb9/2019-%D7%9E%D7%96%D7%93%D7%94-CX-5
1089,https://carwiz.co.il/used-cars/0de6d80f-375d-4dd3-82b9-adbd945b1d7d/2018-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
1090,https://carwiz.co.il/used-cars/40b30749-59d4-4d9b-a5e8-9f92b5c0c2d2/2018-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I25
1091,https://carwiz.co.il/used-cars/102eb223-6c31-4eb9-bf6c-991051f868ab/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-RAV4
1092,https://carwiz.co.il/used-cars/7edc3714-3350-49b1-88af-a90b5a770ec7/2020-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1093,https://carwiz.co.il/used-cars/bdd78015-8600-412e-b301-9f6de202fb2b/2017-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1094,https://carwiz.co.il/used-cars/645f057a-52b8-4363-aacd-27161a27e286/2023-%D7%91-%D7%9E-%D7%95%D7%95-X5
1095,https://carwiz.co.il/used-cars/e33fca6c-e384-43b3-b616-5e342eb0b11e/2018-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94-%D7%A1%D7%98%D7%99%D7%99%D7%A9%D7%9F
1096,https://carwiz.co.il/used-cars/5507687f-5c19-4a54-a3fe-b7ac1c6968b8/2019-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
1097,https://carwiz.co.il/used-cars/6cbd3ac7-e608-4acd-ad0a-de846c95714a/2018-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1098,https://carwiz.co.il/used-cars/1caac943-89e8-49df-83be-a01beee9106f/2013-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I20
1099,https://carwiz.co.il/used-cars/2482ee90-0e42-4647-ae3d-ac2a64e0bb7a/2017-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
1100,https://carwiz.co.il/used-cars/444268fd-001f-4435-8697-92e32eb68b30/2020-%D7%A8%D7%A0%D7%95-%D7%9E%D7%92%D7%90%D7%9F
1101,https://carwiz.co.il/used-cars/60faea1d-bd37-4799-acbb-15f3abcbac7a/2016-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1102,https://carwiz.co.il/used-cars/3ef48472-1a80-409c-b70a-5a4e4bf0f84d/2019-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
1103,https://carwiz.co.il/used-cars/e395dc8d-6b72-4b88-bd0b-5a7a02a85665/2020-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1104,https://carwiz.co.il/used-cars/666a23a8-64a4-44fa-b6d8-49c5bd235242/2010-%D7%9E%D7%96%D7%93%D7%94-5
1105,https://carwiz.co.il/used-cars/2f014b60-39ec-4819-8e2e-7aa28bda8030/2022-%D7%A4%D7%99%D7%92'%D7%95-5008
1106,https://carwiz.co.il/used-cars/c6ce0ae4-6f39-48d5-b3cd-55d71251f5d5/2022-%D7%9E%D7%96%D7%93%D7%94-CX-30
1107,https://carwiz.co.il/used-cars/37ebcfa7-67ee-415d-a311-11d094696a40/2021-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-RAV4
1108,https://carwiz.co.il/used-cars/2e430a94-e172-430d-8c67-6deb10d55008/2016-%D7%A4%D7%99%D7%92'%D7%95-308
1109,https://carwiz.co.il/used-cars/49c44aae-bea7-47d8-876a-aa2eb31cb88e/2008-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%A4%D7%90%D7%92'%D7%A8%D7%95
1110,https://carwiz.co.il/used-cars/a6dcc372-648e-471b-8710-d6ff9a414fdb/2014-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
1111,https://carwiz.co.il/used-cars/44cafbd0-a9f0-48c4-a941-fbca8ade1fed/2016-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%92%D7%95
1112,https://carwiz.co.il/used-cars/b68a3e29-fa40-4ab6-be10-19735dd0eb21/2012-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%92'%D7%95%D7%A7
1113,https://carwiz.co.il/used-cars/b6c19c3b-182b-4e09-a619-f428d3dccf15/2016-%D7%93%D7%90%D7%A6%D7%99%D7%94-%D7%93%D7%90%D7%A1%D7%98%D7%A8
1114,https://carwiz.co.il/used-cars/de123723-4a9a-404c-966e-b7d4f178e20f/2018-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%90%D7%9E%D7%A8%D7%99
1115,https://carwiz.co.il/used-cars/3034ef5e-e233-4047-899c-000a02c1856c/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
1116,https://carwiz.co.il/used-cars/38ad01dd-5b75-4e6b-81cf-9c451bc1b431/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
1117,https://carwiz.co.il/used-cars/d580eef8-8b9c-4503-8403-c600d129e250/2018-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%A7%D7%9C%D7%99%D7%A4%D7%A1-%D7%A7%D7%A8%D7%95%D7%A1
1118,https://carwiz.co.il/used-cars/aba9960e-4b50-482a-8333-419e38e932c7/2021-%D7%9E%D7%96%D7%93%D7%94-CX-3
1119,https://carwiz.co.il/used-cars/9094a73c-736f-409e-969e-5400f680c8fc/2014-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1120,https://carwiz.co.il/used-cars/2413743f-f4d1-4fc0-a6f1-c867275c1b37/2019-%D7%A4%D7%99%D7%92'%D7%95-3008
1121,https://carwiz.co.il/used-cars/d3378fb4-2772-492d-9c02-97020a5dde7c/2006-%D7%94%D7%95%D7%A0%D7%93%D7%94-%D7%A1%D7%99%D7%95%D7%95%D7%99%D7%A7
1122,https://carwiz.co.il/used-cars/e49e033e-81ce-494a-b530-5dcbf0d3b7db/2020-%D7%A1%D7%99%D7%90%D7%98-%D7%9C%D7%90%D7%95%D7%9F
1123,https://carwiz.co.il/used-cars/c612b6e9-4c79-4424-ad5e-e370f5052070/2020-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
1124,https://carwiz.co.il/used-cars/d73dc34f-c410-4de5-865f-0904bc65851f/2023-%D7%91-%D7%9E-%D7%95%D7%95-X5
1125,https://carwiz.co.il/used-cars/3171f73c-5e39-4535-a4f4-12022726e187/2021-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLE
1126,https://carwiz.co.il/used-cars/a48d6e8f-4e9a-430a-be5f-fcde6366af00/2019-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%98%D7%A7%D7%94
1127,https://carwiz.co.il/used-cars/68ed7514-4b42-4819-a4b7-61b323049bcb/2020-MG-ZS
1128,https://carwiz.co.il/used-cars/d430d431-1538-4c6d-aa27-7c5167b3c1d5/2018-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
1129,https://carwiz.co.il/used-cars/e61866a9-abf7-49ac-98d8-830d13dc0530/2021-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1130,https://carwiz.co.il/used-cars/ebf7c9bb-e9a5-4513-944b-01dd8a524a86/2018-%D7%A8%D7%A0%D7%95-%D7%A7%D7%A0%D7%92%D7%95
1131,https://carwiz.co.il/used-cars/509d6234-79a0-45be-9dbf-fb7287890fc8/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1132,https://carwiz.co.il/used-cars/bb5a525a-07c6-4503-a8f3-daa7452ac9ea/2019-%D7%A4%D7%99%D7%92'%D7%95-3008
1133,https://carwiz.co.il/used-cars/2f16e917-d6fb-47ac-9a85-ec4d3600083e/2018-%D7%94%D7%95%D7%A0%D7%93%D7%94-%D7%A1%D7%99%D7%95%D7%95%D7%99%D7%A7
1134,https://carwiz.co.il/used-cars/81fffc37-e945-40d5-a6d2-75eaae76fc39/2020-%D7%93%D7%90%D7%A6%D7%99%D7%94-%D7%93%D7%90%D7%A1%D7%98%D7%A8
1135,https://carwiz.co.il/used-cars/911eb2ef-c402-444c-b0d6-fe4be53d032c/2017-%D7%9E%D7%96%D7%93%D7%94-3
1136,https://carwiz.co.il/used-cars/efbc140f-4781-44b9-b08d-162b319e3262/2022-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-3
1137,https://carwiz.co.il/used-cars/e3da737a-f036-4c94-b8c9-0c9be32968b8/2017-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%95%D7%95%D7%A8%D7%A1%D7%95
1138,https://carwiz.co.il/used-cars/bbfc6c2a-daaa-42ff-800b-69e1ef35dd10/2017-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%A4%D7%90%D7%A1%D7%90%D7%98
1139,https://carwiz.co.il/used-cars/1fded6d2-058a-43dc-9fe8-3a1c893afb59/2011-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A1%D7%A4%D7%99%D7%99%D7%A1-%D7%95%D7%A8%D7%A1%D7%95
1140,https://carwiz.co.il/used-cars/58a9ca17-5e06-4d9a-9449-e874611e3a58/2019-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%91%D7%9C%D7%A0%D7%95
1141,https://carwiz.co.il/used-cars/ce3c980f-ce2c-446c-82ee-8585215e8621/2014-%D7%90%D7%95%D7%A4%D7%9C-%D7%90%D7%A1%D7%98%D7%A8%D7%94
1142,https://carwiz.co.il/used-cars/522e0b20-ef72-4dd8-bdba-f947377157a2/2018-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%90%D7%A8%D7%95%D7%A7
1143,https://carwiz.co.il/used-cars/409abd48-c288-48b3-81b6-e8e2e6b199f1/2023-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%98%D7%A8%D7%99%D7%99%D7%9C%D7%91%D7%9C%D7%99%D7%96%D7%A8
1144,https://carwiz.co.il/used-cars/a41a8dd0-1dc4-42aa-abeb-c1a038649a52/2013-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
1145,https://carwiz.co.il/used-cars/928f67d1-cf91-4615-9689-d5e2853afc0e/2018-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
1146,https://carwiz.co.il/used-cars/202a46f6-36bf-405f-a53e-edd1af8549ba/2016-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
1147,https://carwiz.co.il/used-cars/4d758ec8-916d-4cb0-9ff0-b3cefa9183d1/2016-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1148,https://carwiz.co.il/used-cars/06c2dd90-7ab5-44bc-8c88-4dc488f40ab7/2020-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%99%D7%91%D7%99%D7%96%D7%94
1149,https://carwiz.co.il/used-cars/60687791-4a45-4510-a6aa-e511cc69c3a5/2019-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
1150,https://carwiz.co.il/used-cars/926fd449-26da-4a2b-946f-b9a6799181d7/2019-%D7%9E%D7%96%D7%93%D7%94-CX-5
1151,https://carwiz.co.il/used-cars/b2c07307-0c9d-4067-ac24-293daad9bb45/2015-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%98%D7%A8%D7%90%D7%A7%D7%A1
1152,https://carwiz.co.il/used-cars/c046bd94-2e75-4faa-82d1-3f646db2d731/2020-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1153,https://carwiz.co.il/used-cars/5a3fcb7d-fbce-4ddb-bf92-926383dbe9ba/2020-%D7%9E%D7%96%D7%93%D7%94-3
1154,https://carwiz.co.il/used-cars/f562d79a-067a-43be-bd11-5e43e2dbbcc0/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
1155,https://carwiz.co.il/used-cars/4e8cff0c-c121-4860-965f-5b0473da422b/2014-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A7%D7%A8%D7%95%D7%96
1156,https://carwiz.co.il/used-cars/2516d42f-179a-4765-b2a9-d02f463231f2/2022-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%99%D7%90%D7%A8%D7%99%D7%A1
1157,https://carwiz.co.il/used-cars/e0529f0f-559d-418c-ad84-5e75d9009e1f/2012-%D7%9E%D7%96%D7%93%D7%94-3
1158,https://carwiz.co.il/used-cars/c40b0d99-4080-4a81-a635-d05b5bc7cd49/2016-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-X-TRAIL
1159,https://carwiz.co.il/used-cars/45363b43-2d39-4847-b638-86d87cf730dd/2013-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I25
1160,https://carwiz.co.il/used-cars/d6371100-c424-4879-a0f0-39ce16d56df8/2017-%D7%9E%D7%96%D7%93%D7%94-CX-5
1161,https://carwiz.co.il/used-cars/1c9e96db-335d-414f-bd4c-c36cb92a4578/2023-%D7%9E%D7%96%D7%93%D7%94-2
1162,https://carwiz.co.il/used-cars/a7f6e2e6-c0f0-4f56-8b43-fe0053afb146/2017-%D7%90%D7%90%D7%95%D7%93%D7%99-Q3
1163,https://carwiz.co.il/used-cars/e59a129a-1aa8-4bad-b26c-b11c9ce73651/2023-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
1164,https://carwiz.co.il/used-cars/478d14f4-80fc-4480-90c6-76912f18a14b/2016-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1165,https://carwiz.co.il/used-cars/d9373545-3280-4e61-8b17-de60bd02772a/2022-%D7%A4%D7%99%D7%92'%D7%95-2008
1166,https://carwiz.co.il/used-cars/88e8d349-9c3b-4b4f-9941-6fb03eaff557/2018-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
1167,https://carwiz.co.il/used-cars/1a0623c6-6254-4328-bc97-b7c3bf3c2b7d/2011-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A7%D7%A8%D7%95%D7%96
1168,https://carwiz.co.il/used-cars/c1877b5a-9a3e-4fc6-84c7-77d24def8235/2013-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-IX35
1169,https://carwiz.co.il/used-cars/f440f360-568d-437a-94eb-5668c10e9437/2018-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
1170,https://carwiz.co.il/used-cars/dbe83648-b330-4ad6-b398-4eb077c696af/2022-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%9C%D7%A0%D7%98%D7%A8%D7%94
1171,https://carwiz.co.il/used-cars/237f5329-0404-4f79-8824-f1955da591e8/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLE
1172,https://carwiz.co.il/used-cars/5613934a-8cec-4aea-9cf3-f54ce2cde330/2020-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%99%D7%90%D7%A8%D7%99%D7%A1
1173,https://carwiz.co.il/used-cars/1db7171b-064c-4df5-8429-f8a86dd7fb0f/2015-%D7%A4%D7%95%D7%A8%D7%93-%D7%90%D7%A7%D7%A1%D7%A4%D7%9C%D7%95%D7%A8%D7%A8
1174,https://carwiz.co.il/used-cars/8d3739e9-0279-40ee-85f3-87edd1c12d02/2017-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1175,https://carwiz.co.il/used-cars/8bb01e21-62f3-493d-8e14-c1884050ff9d/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1176,https://carwiz.co.il/used-cars/64d166a1-5e8b-4521-905e-8272bbf91254/2021-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-3
1177,https://carwiz.co.il/used-cars/3c299f25-940f-4af3-abe3-df7dcf9570fa/2018-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
1178,https://carwiz.co.il/used-cars/1248c3cd-dffb-4950-9a14-aebf8587aebf/2015-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
1179,https://carwiz.co.il/used-cars/d6d8a939-2295-4900-956e-8adeb5ca7e4b/2019-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-%D7%A4%D7%95%D7%A8%D7%A1%D7%98%D7%A8
1180,https://carwiz.co.il/used-cars/823cd2bf-9b87-4012-b198-4ffe323691e9/2017-%D7%9C%D7%A0%D7%93-%D7%A8%D7%95%D7%91%D7%A8-%D7%93%D7%99%D7%A1%D7%A7%D7%90%D7%91%D7%A8%D7%99
1181,https://carwiz.co.il/used-cars/03ebe8bd-8132-4b5a-a2c8-c65dcb76b6fd/2020-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-X-TRAIL
1182,https://carwiz.co.il/used-cars/779f4bf0-8adc-43ae-b05e-f8b4763fe493/2019-%D7%A8%D7%A0%D7%95-%D7%9E%D7%92%D7%90%D7%9F
1183,https://carwiz.co.il/used-cars/265c984f-63b4-4b72-8764-90982b407104/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
1184,https://carwiz.co.il/used-cars/66eb3bc8-10fb-40d3-b78d-acde0e1c3d97/2018-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
1185,https://carwiz.co.il/used-cars/9abd0234-1876-4219-90fc-7e8d80dd8016/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
1186,https://carwiz.co.il/used-cars/b4177a36-afd8-4e39-9daa-1b3970a71336/2019-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
1187,https://carwiz.co.il/used-cars/1423b88d-364e-46ca-86bb-d74cf7b1c820/2016-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1188,https://carwiz.co.il/used-cars/5fd86aab-681d-414c-9915-db9292099d19/2016-%D7%9E%D7%96%D7%93%D7%94-2
1189,https://carwiz.co.il/used-cars/0b30fa87-9a74-4b6d-aaa8-9277d09cf0cc/2019-%D7%90%D7%90%D7%95%D7%93%D7%99-Q7
1190,https://carwiz.co.il/used-cars/4bf4c42b-cb07-4d2b-a460-ebe740240fde/2015-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
1191,https://carwiz.co.il/used-cars/8d8ee659-bad2-4ab3-9db1-e87e3aa45fb9/2021-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-E-%D7%A7%D7%9C%D7%90%D7%A1
1192,https://carwiz.co.il/used-cars/f5050ab1-42b4-412e-b30a-69c288b19091/2020-%D7%94%D7%95%D7%A0%D7%93%D7%94-%D7%92'%D7%90%D7%96
1193,https://carwiz.co.il/used-cars/40225b7b-8f3c-409e-a2ce-2cc130a11565/2019-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1194,https://carwiz.co.il/used-cars/45ac7127-04c6-41cb-b960-c76a7bd125c3/2017-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%95%D7%99%D7%98%D7%90%D7%A8%D7%94
1195,https://carwiz.co.il/used-cars/e05b1ec2-1e93-43d1-9268-ec02d3380832/2020-%D7%A4%D7%99%D7%92'%D7%95-3008
